uid	offset	size	flag	csize	path
8E57F63A	195484231	21785	32	17456	\spr\npcres\man\MA_HR_130_IJ03.spr
8E7370AF	195501687	158511	32	114689	\spr\npcres\woman\FM_BD_143_MG05.spr
8E7E78C1	195616376	18924	32	15663	\spr\npcres\woman\FM_HD_153_MG05.spr
8E7FB992	195632039	37946	32	28894	\spr\npcres\man\MA_HD_135_WK02.spr
8E84A6F9	195660933	115565	32	95351	\spr\npcres\man\MA_HR_128_JP01.spr
8E8D4FD0	195756284	12594	32	9514	\spr\npcres\woman\FM_LH_141_IJ03.spr
8E963D44	195765798	26435	32	20063	\spr\npcres\woman\FM_RH_143_RN02.spr
8E9EF7FA	195785861	118230	32	103296	\spr\npcres\woman\FM_RW_188_DE03.spr
8E9F007C	195889157	125124	32	105080	\spr\npcres\woman\FM_RW_190_HM01.spr
8EA8FDE3	195994237	25300	32	19578	\spr\npcres\woman\FM_HD_141_AT02.spr
8EAF13E2	196013815	14061	32	10571	\spr\npcres\woman\FM_LH_129_ST05.spr
8EB196D0	196024386	139659	32	116193	\spr\npcres\man\MA_BD_140_IJ01.spr
8EBAA47F	196140579	24513	32	18838	\spr\npcres\woman\FM_RH_131_MG02.spr
8ECB6D0D	196159417	44071	32	37190	\spr\npcres\woman\FM_RH_133_HA01.spr
8ECBFE01	196196607	101589	32	83920	\spr\npcres\man\MA_BD_138_HI01.spr
8ED49A19	196280527	394537	32	313130	\spr\npcres\man\MA_LW_200_WK05.spr
8EE03AE7	196593657	70700	32	51735	\spr\npcres\woman\FM_LH_130_HW01.spr
8EF1823A	196645392	131493	32	93868	\spr\npcres\man\MA_RW_196_ST02.spr
8EF5AB77	196739260	22643	32	19154	\spr\npcres\woman\FM_RH_134_DE04.spr
8F1D00B9	196758414	183743	32	142349	\spr\npcres\man\MA_RW_189_ST05.spr
8F3D3F7E	196900763	62535	32	50625	\spr\npcres\woman\FM_HR_132_HA02.spr
8F48AE02	196951388	58844	32	50240	\spr\npcres\man\MA_LH_129_IJ01.spr
8F5377B8	197001628	222215	32	188411	\spr\npcres\woman\FM_BD_130_RN03.spr
8F55A249	197190039	61230	32	53234	\spr\npcres\woman\FM_LH_153_RN03.spr
8F5CD78E	197243273	21945	32	17502	\spr\npcres\woman\FM_HD_140_RN03.spr
8F6C8644	197260775	144418	32	126025	\spr\npcres\man\MA_LW_200_HA01.spr
8F80F1E8	197386800	76208	32	62556	\spr\npcres\man\MA_RH_132_RN02.spr
8F81FAF3	197449356	413574	32	331689	\spr\npcres\woman\FM_BD_153_AT11.spr
8F835A05	197781045	25891	32	20765	\spr\npcres\woman\FM_HR_153_ST09.spr
8F8BDD62	197801810	62383	32	50246	\spr\npcres\woman\FM_LH_143_HA02.spr
8F9AF924	197852056	25415	32	19642	\spr\npcres\woman\FM_HD_129_ST01.spr
8F9F3862	197871698	123474	32	75646	\spr\npcres\woman\FM_BD_134_ST03.spr
8FA24F38	197947344	79868	32	64515	\spr\npcres\man\MA_LH_137_MG04.spr
8FA41E08	198011859	86687	32	70931	\spr\npcres\woman\FM_RH_132_HD01.spr
8FAEA21A	198082790	28239	32	23739	\spr\npcres\woman\FM_HR_135_AT05.spr
8FB41263	198106529	176898	32	138532	\spr\npcres\man\MA_LW_200_RD01.spr
8FB7EA2F	198245061	108780	32	84981	\spr\npcres\woman\FM_RW_184_AT07.spr
8FC02934	198330042	19298	32	14849	\spr\npcres\woman\FM_HR_141_ST03.spr
8FC45261	198344891	38641	32	28429	\spr\npcres\man\MA_HR_150_ST01.spr
8FD975E0	198373320	36886	32	28402	\spr\npcres\man\MA_HD_138_HW01.spr
8FDA7EE8	198401722	30304	32	24665	\spr\npcres\woman\FM_HR_141_DE01.spr
8FEA42F9	198426387	19808	32	16238	\spr\npcres\woman\FM_HR_135_IJ02.spr
8FF289F7	198442625	40334	32	34827	\spr\npcres\woman\FM_HD_130_HA02.spr
9018BA05	198477452	48040	32	40874	\spr\npcres\man\MA_LH_150_IJ02.spr
9029A3A1	198518326	46866	32	35931	\spr\npcres\man\MA_RH_140_WK01.spr
9033DF99	198554257	70858	32	57888	\spr\npcres\man\MA_LH_132_RN04.spr
903418C2	198612145	12767	32	9803	\spr\npcres\woman\FM_HD_134_IJ03.spr
9038C24F	198621948	267844	32	227384	\spr\npcres\woman\FM_BD_130_DE02.spr
903A9E3B	198849332	25980	32	21825	\spr\npcres\woman\FM_HD_140_DE02.spr
903AC742	198871157	75736	32	58548	\spr\npcres\woman\FM_LH_153_ST04.spr
905029A9	198929705	131510	32	102209	\spr\npcres\man\MA_RW_199_ST01.spr
90600BE8	199031914	26475	32	22304	\spr\npcres\woman\FM_HR_131_IJ03.spr
906AC1D4	199054218	97556	32	83523	\spr\npcres\man\MA_RH_138_DE04.spr
9087D683	199137741	268635	32	226771	\spr\npcres\man\MA_BD_130_WK02.spr
909E8414	199364512	119658	32	94268	\spr\npcres\woman\FM_RW_199_RD01.spr
90BF9EAE	199458780	213870	32	171136	\spr\npcres\woman\FM_BD_129_AT05.spr
90C97A11	199629916	53248	32	41642	\spr\npcres\woman\FM_HR_143_RN03.spr
90CBBAF8	199671558	32500	32	27455	\spr\npcres\woman\FM_HR_134_DE05.spr
90D45A69	199699013	26243	32	19551	\spr\npcres\woman\FM_HD_142_AT02.spr
90D9A030	199718564	149125	32	125901	\spr\npcres\woman\FM_RW_189_DE03.spr
90DB6AC6	199844465	29019	32	22027	\spr\npcres\woman\FM_LH_142_IJ03.spr
90DD0597	199866492	54920	32	46053	\spr\npcres\woman\FM_RH_135_DE04.spr
90E66FDF	199912545	84898	32	66472	\spr\npcres\woman\FM_RH_132_MG02.spr
90EB93C6	199979017	122551	32	99410	\spr\npcres\woman\FM_RW_191_HM01.spr
90F9993F	200078427	74335	32	52617	\spr\npcres\man\MA_HR_131_WK02.spr
910104A3	200131044	30252	32	24695	\spr\npcres\woman\FM_RH_134_HA01.spr
910AEFC4	200155739	51838	32	39192	\spr\npcres\woman\FM_HR_133_HA02.spr
913261F4	200194931	37218	32	30317	\spr\npcres\woman\FM_HR_134_ST07.spr
9139E942	200225248	32373	32	25509	\spr\npcres\woman\FM_RH_140_AT01.spr
913CA357	200250757	26941	32	18914	\spr\npcres\woman\FM_LH_131_HW01.spr
91507985	200269671	227676	32	182295	\spr\npcres\woman\FM_BD_129_MG02.spr
9159FD94	200451966	152956	32	127979	\spr\npcres\man\MA_LW_200_HM01.spr
9165156B	200579945	28831	32	22804	\spr\npcres\man\MA_HD_129_IJ02.spr
91696BA1	200602749	35108	32	29505	\spr\npcres\man\MA_HD_137_MG05.spr
91702D41	200632254	44454	32	38284	\spr\npcres\man\MA_RH_135_RN01.spr
91A7DAC1	200670538	28826	32	23060	\spr\npcres\man\MA_RH_131_IJ02.spr
91A83CE6	200693598	200734	32	164114	\spr\npcres\man\MA_BD_138_HA01.spr
91AACF24	200857712	23535	32	18584	\spr\npcres\woman\FM_HD_141_RN03.spr
91AD6B4A	200876296	34630	32	27539	\spr\npcres\man\MA_RH_128_RN04.spr
91AFC702	200903835	171055	32	143129	\spr\npcres\woman\FM_BD_131_RN03.spr
91C9CACF	201046964	26548	32	22127	\spr\npcres\man\MA_HD_137_AT04.spr
91CF0A17	201069091	23663	32	19448	\spr\npcres\woman\FM_HD_131_HA02.spr
91D079F6	201088539	48602	32	33613	\spr\npcres\woman\FM_RH_130_ST06.spr
91D5CA98	201122152	93404	32	46708	\spr\npcres\woman\FM_BD_135_ST03.spr
91F0840E	201168860	48063	32	41452	\spr\npcres\woman\FM_RH_133_HD01.spr
91F1211E	201210312	54647	32	40073	\spr\npcres\man\MA_HR_131_ST03.spr
920DA4E6	201250385	29934	32	23237	\spr\npcres\woman\FM_LH_142_IJ04.spr
921DDD05	201273622	265255	32	227992	\spr\npcres\man\MA_BD_130_WK03.spr
921E9789	201501614	26344	32	20333	\spr\npcres\woman\FM_HD_142_AT03.spr
9228B9FF	201521947	63864	32	50128	\spr\npcres\woman\FM_RH_132_MG03.spr
92411A44	201572075	36454	32	27607	\spr\npcres\man\MA_HR_130_HW01.spr
9242F188	201599682	120104	32	102636	\spr\npcres\man\MA_RH_129_JP01.spr
925CF706	201702318	153280	32	131134	\spr\npcres\woman\FM_RW_188_HA01.spr
926665A2	201833452	22540	32	17674	\spr\npcres\woman\FM_LH_129_HA01.spr
926C2362	201851126	37741	32	28257	\spr\npcres\woman\FM_RH_140_AT02.spr
9273B431	201879383	53122	32	41505	\spr\npcres\woman\FM_HR_143_RN04.spr
9273C582	201920888	114080	32	96458	\spr\npcres\woman\FM_RW_199_HD01.spr
92778FB1	202017346	74135	32	52565	\spr\npcres\man\MA_HR_131_WK03.spr
928ED3C3	202069911	45638	32	38509	\spr\npcres\man\MA_RH_135_RN02.spr
92901241	202108420	55963	32	44013	\spr\npcres\man\MA_HR_128_ZZ01.spr
9299C7E6	202152433	117939	32	101049	\spr\npcres\woman\FM_RW_195_HA01.spr
929AB3A5	202253482	175621	32	138959	\spr\npcres\woman\FM_BD_129_MG03.spr
92A5AA09	202392441	47951	32	37594	\spr\npcres\woman\FM_LH_142_HR01.spr
92B45EC3	202430035	34959	32	28120	\spr\npcres\woman\FM_RH_134_HA02.spr
92CC7761	202458155	159571	32	143344	\spr\npcres\woman\FM_RW_187_HD01.spr
92D21122	202601499	171359	32	142688	\spr\npcres\woman\FM_BD_131_RN04.spr
92DD1944	202744187	23474	32	18541	\spr\npcres\woman\FM_HD_141_RN04.spr
92F31BED	202762728	25053	32	20002	\spr\npcres\man\MA_HD_129_IJ03.spr
9306F56A	202782730	74130	32	60506	\spr\npcres\woman\FM_RW_291_HR01.spr
9308AE1B	202843236	99886	32	85846	\spr\npcres\woman\FM_RW_194_HD01.spr
930FD790	202929082	55495	32	40777	\spr\npcres\man\MA_HR_131_ST04.spr
931804B8	202969859	158392	32	101633	\spr\npcres\woman\FM_BD_135_ST04.spr
931AA326	203071492	66458	32	51002	\spr\npcres\woman\FM_LH_130_AT01.spr
93262358	203122494	234731	32	189293	\spr\npcres\man\MA_BD_138_HA02.spr
933DC143	203311787	24795	32	20635	\spr\npcres\man\MA_RH_131_IJ03.spr
9347F141	203332422	26466	32	22369	\spr\npcres\man\MA_HD_137_AT05.spr
9373A187	203354791	26436	32	21144	\spr\npcres\woman\FM_RH_143_DE01.spr
937BDE85	203375935	111340	32	90697	\spr\npcres\man\MA_LH_130_HD01.spr
9387E86C	203466632	54902	32	41410	\spr\npcres\man\MA_HR_135_WK04.spr
93891109	203508042	33780	32	27541	\spr\npcres\woman\FM_HD_134_AT06.spr
938A62E7	203535583	226908	32	193067	\spr\npcres\man\MA_BD_135_DE02.spr
939A969C	203728650	43824	32	36563	\spr\npcres\man\MA_RH_128_MG01.spr
939CB4FA	203765213	32032	32	26621	\spr\npcres\man\MA_HD_128_DE01.spr
93ACE4B5	203791834	24307	32	18618	\spr\npcres\woman\FM_HD_142_WK04.spr
93AD26E3	203810452	77268	32	61536	\spr\npcres\woman\FM_LH_135_WK02.spr
93AE58EF	203871988	45556	32	35319	\spr\npcres\man\MA_HR_131_HR01.spr
93BC2F43	203907307	184142	32	153843	\spr\npcres\woman\FM_BD_132_WK04.spr
93BEFC9D	204061150	39555	32	32276	\spr\npcres\man\MA_HD_140_MG01.spr
93CD84F8	204093426	77729	32	61755	\spr\npcres\woman\FM_RH_132_AT05.spr
93D37DCE	204155181	180444	32	140462	\spr\npcres\woman\FM_BD_143_ZZ01.spr
93D63D3B	204295643	177398	32	149845	\spr\npcres\woman\FM_RW_186_AT04.spr
93D890D6	204445488	102046	32	82319	\spr\npcres\man\MA_RH_130_DE01.spr
93DE34B3	204527807	117367	32	99779	\spr\npcres\woman\FM_RW_196_HM01.spr
93DE65E0	204627586	22795	32	18467	\spr\npcres\woman\FM_HD_153_ZZ01.spr
93F52A39	204646053	209176	32	172064	\spr\npcres\woman\FM_RW_189_HM01.spr
941764C8	204818117	32699	32	25502	\spr\npcres\man\MA_RH_128_RN03.spr
9429D44F	204843619	29338	32	25072	\spr\npcres\man\MA_RH_131_IJ01.spr
942D2C65	204868691	223552	32	183708	\spr\npcres\woman\FM_BD_129_MG01.spr
9431B394	205052399	80181	32	66566	\spr\npcres\man\MA_HR_128_HA02.spr
94512D01	205118965	22081	32	19517	\spr\npcres\woman\FM_HD_132_DE04.spr
9462FDB8	205138482	80236	32	67722	\spr\npcres\man\MA_RW_200_DE05.spr
94648DE2	205206204	171861	32	143566	\spr\npcres\woman\FM_BD_131_RN02.spr
9467B504	205349770	23528	32	18620	\spr\npcres\woman\FM_HD_141_RN02.spr
947B3A9C	205368390	75356	32	54466	\spr\npcres\man\MA_HR_131_ST02.spr
947BBF78	205422856	47812	32	43199	\spr\npcres\man\MA_LH_135_DE05.spr
9484F0F7	205466055	20415	32	16918	\spr\npcres\woman\FM_HD_131_HA01.spr
948E1671	205482973	259443	32	186766	\spr\npcres\man\MA_BD_135_HM01.spr
9492B59E	205669739	186249	32	130218	\spr\npcres\man\MA_BD_138_ST05.spr
94A2B178	205799957	92759	32	52038	\spr\npcres\woman\FM_BD_135_ST02.spr
94AA4913	205851995	80144	32	63667	\spr\npcres\man\MA_RH_139_IJ04.spr
94AD2FD6	205915662	50052	32	37408	\spr\npcres\woman\FM_RH_130_ST05.spr
94B01C5F	205953070	61307	32	50294	\spr\npcres\woman\FM_HR_132_HD01.spr
94B3C44D	206003364	30780	32	25410	\spr\npcres\man\MA_HD_137_AT03.spr
94C75B03	206028774	189134	32	158382	\spr\npcres\woman\FM_BD_132_WK02.spr
94DD1FDA	206187156	22517	32	18783	\spr\npcres\man\MA_HD_150_AT10.spr
94F2A313	206205939	110857	32	57529	\spr\npcres\woman\FM_RW_191_ST04.spr
94F3FF68	206263468	54420	32	41031	\spr\npcres\man\MA_HR_135_WK02.spr
950E3CBD	206304499	63276	32	50965	\spr\npcres\woman\FM_LH_143_HD01.spr
95138DC9	206355464	28500	32	22949	\spr\npcres\woman\FM_HD_134_AT04.spr
9513FE3C	206378413	295710	32	255013	\spr\npcres\man\MA_BD_128_DE03.spr
952F22A5	206633426	70105	32	57537	\spr\npcres\man\MA_LH_132_RN02.spr
95371175	206690963	24318	32	18644	\spr\npcres\woman\FM_HD_142_WK02.spr
9546D4D0	206709607	64888	32	55651	\spr\npcres\man\MA_RH_138_DE02.spr
954D7302	206765258	51297	32	36785	\spr\npcres\woman\FM_LH_153_ST02.spr
955030B8	206802043	82763	32	66136	\spr\npcres\woman\FM_RH_132_AT03.spr
955738E2	206868179	11232	32	8082	\spr\npcres\woman\FM_RH_129_IJ03.spr
955EB482	206876261	16669	32	14074	\spr\npcres\woman\FM_HD_134_IJ01.spr
95600BB5	206890335	19009	32	15849	\spr\npcres\woman\FM_LH_140_DE04.spr
95706690	206906184	31674	32	26435	\spr\npcres\woman\FM_LH_134_IJ05.spr
957596C8	206932619	39600	32	34840	\spr\npcres\woman\FM_HD_130_HD01.spr
9583F4D7	206967459	247213	32	215204	\spr\npcres\man\MA_BD_150_DE06.spr
958AA7A8	207182663	34426	32	29163	\spr\npcres\woman\FM_HR_131_IJ01.spr
9595289A	207211826	40743	32	32090	\spr\npcres\man\MA_HR_139_ST05.spr
959CB52B	207243916	106244	32	93301	\spr\npcres\man\MA_RW_192_HD01.spr
95A5B9DB	207337217	94650	32	71573	\spr\npcres\woman\FM_RW_193_AT02.spr
95C113B2	207408790	31122	32	26583	\spr\npcres\woman\FM_HR_135_JP01.spr
95C20B6E	207435373	236859	32	193598	\spr\npcres\woman\FM_BD_129_AT03.spr
95D56A66	207628971	65898	32	52944	\spr\npcres\man\MA_LH_138_ZZ01.spr
95E6ED59	207681915	216117	32	172419	\spr\npcres\man\MA_BD_137_AT07.spr
96099523	207854334	184119	32	153975	\spr\npcres\woman\FM_BD_132_WK03.spr
9609E5EA	208008309	55745	32	41597	\spr\npcres\man\MA_HR_135_WK03.spr
9628B810	208049906	185243	32	124614	\spr\npcres\man\MA_BD_138_ST06.spr
962E67C6	208174520	31463	32	26020	\spr\npcres\man\MA_HD_128_HM01.spr
9646A010	208200540	71322	32	58752	\spr\npcres\woman\FM_RH_135_HM01.spr
9646C7E9	208259292	25616	32	19965	\spr\npcres\woman\FM_HD_134_AT05.spr
966A4392	208279257	89192	32	72658	\spr\npcres\man\MA_RH_130_HM01.spr
966B025C	208351915	51002	32	41388	\spr\npcres\man\MA_HD_150_AT11.spr
9673AE58	208393303	105351	32	82912	\spr\npcres\woman\FM_BD_142_HI01.spr
9679AA95	208476215	24360	32	18742	\spr\npcres\woman\FM_HD_142_WK03.spr
967A0E96	208494957	186297	32	166795	\spr\npcres\man\MA_RW_187_MG05.spr
967AECC3	208661752	79713	32	62897	\spr\npcres\woman\FM_LH_135_WK01.spr
967C7C65	208724649	245830	32	204407	\spr\npcres\man\MA_BD_135_DE01.spr
9681CEA2	208929056	16814	32	14090	\spr\npcres\woman\FM_HD_134_IJ02.spr
9682B783	208943146	51736	32	44434	\spr\npcres\man\MA_LH_150_IJ01.spr
968B0E87	208987580	47687	32	37876	\spr\npcres\man\MA_HR_139_RD01.spr
969A7202	209025456	10534	32	8607	\spr\npcres\woman\FM_RH_129_IJ04.spr
969B4AD8	209034063	91726	32	71889	\spr\npcres\woman\FM_RH_132_AT04.spr
96A52927	209105952	70501	32	55668	\spr\npcres\man\MA_LH_132_RN03.spr
96A9E4BE	209161620	313794	32	269232	\spr\npcres\man\MA_BD_128_DE04.spr
96DCDB52	209430852	79994	32	69164	\spr\npcres\man\MA_RH_138_DE03.spr
96DCF67F	209500016	35490	32	26446	\spr\npcres\woman\FM_RH_141_HW01.spr
96E8F3FB	209526462	102205	32	81003	\spr\npcres\woman\FM_RW_193_AT03.spr
96F0441B	209607465	23529	32	19371	\spr\npcres\woman\FM_HD_140_DE01.spr
96F5882F	209626836	227552	32	190847	\spr\npcres\woman\FM_BD_130_DE01.spr
96F78D22	209817683	48630	32	35081	\spr\npcres\woman\FM_LH_153_ST03.spr
97092001	209852764	264093	32	227840	\spr\npcres\man\MA_BD_130_WK01.spr
97231FC3	210080604	73863	32	66294	\spr\npcres\woman\FM_LW_187_IJ04.spr
9723DF1C	210146898	38178	32	30627	\spr\npcres\man\MA_HR_139_ST06.spr
97327835	210177525	19878	32	14966	\spr\npcres\woman\FM_RH_129_HR01.spr
973DF1C8	210192491	34602	32	29299	\spr\npcres\woman\FM_HR_131_IJ02.spr
974B70EB	210221790	55140	32	39523	\spr\npcres\man\MA_RH_137_RD01.spr
975C30F9	210261313	65993	32	52841	\spr\npcres\woman\FM_RH_130_HM01.spr
976392BD	210314154	74095	32	52932	\spr\npcres\man\MA_HR_131_WK01.spr
9775448E	210367086	227019	32	187992	\spr\npcres\woman\FM_BD_129_AT04.spr
978160D8	210555078	26389	32	22009	\spr\npcres\woman\FM_HR_134_DE04.spr
978620F1	210577087	53239	32	41548	\spr\npcres\woman\FM_HR_143_RN02.spr
978C95F6	210618635	45424	32	37509	\spr\npcres\man\MA_RH_129_HI01.spr
978FD7D4	210656144	22678	32	17392	\spr\npcres\woman\FM_HR_134_ST06.spr
9790D0A6	210673536	42924	32	31422	\spr\npcres\woman\FM_LH_142_IJ02.spr
979B78D9	210704958	238190	32	196200	\spr\npcres\man\MA_BD_138_WK04.spr
97A10049	210901158	24243	32	18324	\spr\npcres\woman\FM_HD_142_AT01.spr
97A6D7BA	210919482	64288	32	55463	\spr\npcres\man\MA_RH_132_AT07.spr
97AAC877	210974945	59684	32	50293	\spr\npcres\woman\FM_RH_135_DE03.spr
97B3D5BF	211025238	69223	32	57286	\spr\npcres\woman\FM_RH_132_MG01.spr
97C055A4	211082524	44127	32	33625	\spr\npcres\woman\FM_HR_133_HA01.spr
97D3652F	211116149	28412	32	22876	\spr\npcres\man\MA_HD_137_MG04.spr
97E30080	211139025	39751	32	30012	\spr\npcres\man\MA_RH_137_ST06.spr
97EF6EE9	211169037	31730	32	25641	\spr\npcres\man\MA_HD_129_IJ01.spr
97FF6DC4	211194678	123803	32	109716	\spr\npcres\woman\FM_RW_196_DE02.spr
980A0A86	211304394	49992	32	37205	\spr\npcres\woman\FM_RW_292_RD01.spr
981A39E2	211341599	64038	32	48572	\spr\npcres\woman\FM_LH_153_ST01.spr
981F2218	211390171	38086	32	30485	\spr\npcres\man\MA_HR_139_ST04.spr
982434DD	211420656	89767	32	76025	\spr\npcres\woman\FM_RW_197_RN02.spr
982CEEC2	211496681	16596	32	12438	\spr\npcres\woman\FM_RH_129_IJ02.spr
982DE698	211509119	73067	32	58485	\spr\npcres\woman\FM_RH_132_AT02.spr
9833201B	211567604	26023	32	21472	\spr\npcres\woman\FM_HR_135_RN04.spr
983DF195	211589076	19174	32	15858	\spr\npcres\woman\FM_LH_140_DE03.spr
984BC0C5	211604934	59854	32	50132	\spr\npcres\man\MA_RW_195_HI01.spr
9850512E	211655066	29688	32	24306	\spr\npcres\man\MA_HD_140_IJ04.spr
9865C6F3	211679372	24583	32	19760	\spr\npcres\woman\FM_LH_134_HR01.spr
9868E6E7	211699132	291932	32	228746	\spr\npcres\man\MA_BD_137_AT06.spr
9876BDBD	211927878	35449	32	30006	\spr\npcres\man\MA_HR_150_HD01.spr
9880585A	211957884	254903	32	193135	\spr\npcres\man\MA_BD_139_HM01.spr
9884B828	212151019	97336	32	82159	\spr\npcres\woman\FM_RW_198_WK02.spr
98923AC6	212233178	68825	32	58749	\spr\npcres\man\MA_RH_132_AT05.spr
98958EC5	212291927	93027	32	73122	\spr\npcres\man\MA_HR_128_WK04.spr
989CB52E	212365049	27324	32	20978	\spr\npcres\woman\FM_HD_133_RN04.spr
989FF14E	212386027	225886	32	183240	\spr\npcres\woman\FM_BD_129_AT02.spr
98BE5777	212569267	29883	32	25452	\spr\npcres\man\MA_HR_139_HR01.spr
98CF482B	212594719	26232	32	20992	\spr\npcres\man\MA_HD_137_MG02.spr
98DF178C	212615711	40983	32	29974	\spr\npcres\man\MA_RH_137_ST04.spr
98F74FE5	212645685	239664	32	192534	\spr\npcres\man\MA_BD_138_WK02.spr
99034BD4	212838219	34700	32	27574	\spr\npcres\man\MA_RH_128_RN01.spr
99124394	212865793	33412	32	25982	\spr\npcres\woman\FM_HR_134_ST04.spr
992B9C98	212891775	43092	32	34387	\spr\npcres\woman\FM_HR_134_DE02.spr
993D6437	212926162	80783	32	65051	\spr\npcres\woman\FM_RH_135_DE01.spr
994904E1	212991213	86388	32	61398	\spr\npcres\woman\FM_RH_153_RD01.spr
99578584	213052611	56759	32	50186	\spr\npcres\man\MA_LH_135_DE03.spr
996C0E65	213102797	134525	32	111548	\spr\npcres\man\MA_BD_129_IJ03.spr
997CBBDF	213214345	36942	32	30617	\spr\npcres\man\MA_RH_137_HR01.spr
997F434F	213244962	25422	32	20324	\spr\npcres\woman\FM_HD_134_WK04.spr
9981CF54	213265286	129757	32	104160	\spr\npcres\woman\FM_BD_135_ZZ01.spr
99865C1F	213369446	57338	32	44740	\spr\npcres\man\MA_RH_139_IJ02.spr
998E989A	213414186	182532	32	132799	\spr\npcres\man\MA_BD_138_ST03.spr
9996E714	213546985	116110	32	103200	\spr\npcres\man\MA_RW_196_HD01.spr
99AB4E25	213650185	48241	32	40311	\spr\npcres\woman\FM_HR_131_WK04.spr
99AF2B49	213690496	39590	32	32873	\spr\npcres\man\MA_HD_137_AT01.spr
99E459C1	213723369	32472	32	27979	\spr\npcres\woman\FM_HD_132_DE02.spr
99EFD4BC	213751348	136837	32	121192	\spr\npcres\woman\FM_RW_187_HW01.spr
99FFAC52	213872540	127497	32	89338	\spr\npcres\woman\FM_BD_142_ST06.spr
9A0D7267	213961878	241224	32	198289	\spr\npcres\man\MA_BD_138_WK03.spr
9A282138	214160167	92226	32	79200	\spr\npcres\man\MA_RH_132_AT06.spr
9A449DB4	214239367	22719	32	17428	\spr\npcres\woman\FM_HR_134_ST05.spr
9A457EAD	214256795	26487	32	21889	\spr\npcres\man\MA_HD_137_MG03.spr
9A5396D1	214278684	52736	32	41852	\spr\npcres\woman\FM_HR_143_RN01.spr
9A551A0E	214320536	39756	32	29913	\spr\npcres\man\MA_RH_137_ST05.spr
9A5ED6B8	214350449	29298	32	23407	\spr\npcres\woman\FM_HR_134_DE03.spr
9A67BE57	214373856	85831	32	70984	\spr\npcres\woman\FM_RH_135_DE02.spr
9A6D8686	214444840	41223	32	31539	\spr\npcres\woman\FM_LH_142_IJ01.spr
9A9477A4	214476379	15282	32	13279	\spr\npcres\woman\FM_HD_129_HI01.spr
9A997E56	214489658	35618	32	27822	\spr\npcres\man\MA_RH_128_RN02.spr
9A9AD7E9	214517480	40220	32	30374	\spr\npcres\man\MA_LH_140_HW01.spr
9AA19D6F	214547854	66870	32	49124	\spr\npcres\woman\FM_HD_134_WK05.spr
9AA2E4C5	214596978	31555	32	25192	\spr\npcres\woman\FM_HD_133_JP01.spr
9ABB8D12	214622170	68827	32	57477	\spr\npcres\man\MA_HR_128_HA01.spr
9AEA563E	214679647	28493	32	21022	\spr\npcres\woman\FM_LH_140_HM01.spr
9AED341A	214700669	71499	32	50233	\spr\npcres\man\MA_HR_131_ST01.spr
9AED8806	214750902	65404	32	58123	\spr\npcres\man\MA_LH_135_DE04.spr
9AFA34E7	214809025	229499	32	193802	\spr\npcres\man\MA_BD_129_IJ04.spr
9B048F1C	215002827	183271	32	122592	\spr\npcres\man\MA_BD_138_ST04.spr
9B10F399	215125419	20501	32	16535	\spr\npcres\man\MA_HD_131_ZZ01.spr
9B1C4291	215141954	50310	32	39523	\spr\npcres\man\MA_RH_139_IJ03.spr
9B25D1CB	215181477	35099	32	29065	\spr\npcres\man\MA_HD_137_AT02.spr
9B2E43E5	215210542	71764	32	63349	\spr\npcres\woman\FM_RH_153_HD01.spr
9B2E93E1	215273891	21821	32	18996	\spr\npcres\woman\FM_HD_132_DE03.spr
9B3273C2	215292887	171068	32	142096	\spr\npcres\woman\FM_BD_131_RN01.spr
9B3D7BE4	215434983	23535	32	18671	\spr\npcres\woman\FM_HD_141_RN01.spr
9B51657C	215453654	65480	32	54215	\spr\npcres\man\MA_HR_138_HW01.spr
9B65C8F6	215507869	54922	32	41473	\spr\npcres\man\MA_HR_135_WK01.spr
9B786758	215549342	115706	32	78229	\spr\npcres\woman\FM_BD_135_ST01.spr
9B79CF52	215627571	267409	32	211604	\spr\npcres\woman\FM_BD_141_HA02.spr
9B7A95B6	215839175	76265	32	56427	\spr\npcres\woman\FM_RH_130_ST04.spr
9B85CBBA	215895602	217468	32	188461	\spr\npcres\man\MA_BD_128_DE02.spr
9B8CC755	216084063	24334	32	18743	\spr\npcres\woman\FM_HD_142_WK01.spr
9B8CD958	216102806	176843	32	135621	\spr\npcres\woman\FM_LW_200_RD01.spr
9B913C23	216238427	70100	32	57518	\spr\npcres\man\MA_LH_132_RN01.spr
9B940E51	216295945	27170	32	21753	\spr\npcres\man\MA_HR_150_ST09.spr
9B9C01E3	216317698	187470	32	156828	\spr\npcres\woman\FM_BD_132_WK01.spr
9BA9FF4F	216474526	74810	32	49906	\spr\npcres\woman\FM_LH_143_RD01.spr
9BBBA561	216524432	37103	32	24944	\spr\npcres\woman\FM_HD_135_RD01.spr
9BC82E5E	216549376	68185	32	56398	\spr\npcres\man\MA_RH_138_DE01.spr
9BCD2D70	216605774	14414	32	12237	\spr\npcres\woman\FM_LH_134_IJ04.spr
9BE973A9	216618011	27737	32	22316	\spr\npcres\woman\FM_HD_134_AT03.spr
